SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,NPOPCHG_2019,BIRTHS2019,DEATHS2019,NATURALINC2010,NATURALINC2019,INTERNATIONALMIG2019,GQESTIMATES2019,RBIRTH2019,RDEATH2019
50,3,7,48,21,Texas,Bastrop County,88723,2128,1093,727,7,366,-48,2173,12.46877103,8.293500953
50,3,7,48,23,Texas,Baylor County,3509,-64,32,47,-20,-15,0,67,9.036995199,13.2730867
50,3,7,48,25,Texas,Bee County,32565,98,318,234,-8,84,-5,7749,9.779800714,7.196457129
50,3,7,48,27,Texas,Bell County,362924,7527,5940,2304,1162,3636,115,9982,16.53856702,6.414959329
50,3,7,48,29,Texas,Bexar County,2003554,22367,26736,14216,3425,12520,2339,43052,13.41919086,7.135219077
50,3,7,48,31,Texas,Blanco County,11931,283,75,131,-20,-56,4,52,6.361592943,11.11158234
50,3,7,48,33,Texas,Borden County,654,7,5,5,1,0,0,0,7.686395081,7.686395081
50,3,7,48,35,Texas,Bosque County,18685,56,182,250,-1,-68,3,319,9.755051723,13.39979632
50,3,7,48,37,Texas,Bowie County,93245,-443,1117,1046,30,71,17,5910,11.9508059,11.19117545
50,3,7,48,39,Texas,Brazoria County,374264,5377,4681,2498,696,2183,171,10474,12.59770895,6.72272526
50,3,7,48,41,Texas,Brazos County,229211,3430,2621,1142,440,1479,1023,14535,11.52108169,5.019868481
50,3,7,48,43,Texas,Brewster County,9203,-69,87,70,-20,17,2,44,9.418132612,7.577807848
50,3,7,48,45,Texas,Briscoe County,1546,34,12,9,-2,3,1,0,7.848266841,5.886200131
50,3,7,48,47,Texas,Brooks County,7093,-6,102,78,13,24,41,57,14.37429538,10.99210823
50,3,7,48,49,Texas,Brown County,37864,44,382,440,-52,-58,13,1664,10.09460388,11.62729243
50,3,7,48,51,Texas,Burleson County,18443,108,209,218,27,-9,28,167,11.36549024,11.85491326
50,3,7,48,53,Texas,Burnet County,48155,811,468,490,-7,-22,-22,1118,9.80114975,10.26188756
50,3,7,48,55,Texas,Caldwell County,43664,503,552,366,76,186,21,3359,12.71523179,8.430751512
50,3,7,48,57,Texas,Calhoun County,21290,-214,262,218,-1,44,8,251,12.2447072,10.18834416
50,3,7,48,59,Texas,Callahan County,13943,-47,143,173,-29,-30,5,72,10.23878567,12.38678266
50,3,7,48,61,Texas,Cameron County,423163,1024,6202,2788,1220,3414,11,3319,14.67404549,6.596459017
50,3,7,48,63,Texas,Camp County,13094,111,178,131,-1,47,20,67,13.65187713,10.047168
50,3,7,48,65,Texas,Carson County,5926,-81,43,55,-3,-12,0,25,7.206905221,9.218134585
50,3,7,48,67,Texas,Cass County,30026,-80,302,405,-43,-103,6,355,10.04456862,13.4703652
50,3,7,48,69,Texas,Castro County,7530,-58,104,57,30,47,24,64,13.75843366,7.540679984
50,3,7,48,71,Texas,Chambers County,43837,1610,561,275,39,286,35,222,13.03680982,6.390593047
50,3,7,48,73,Texas,Cherokee County,52646,265,722,553,125,169,3,2772,13.74884554,10.53062546
50,3,7,48,75,Texas,Childress County,7306,-9,66,49,10,17,4,1730,9.028110252,6.702687915
50,3,7,48,77,Texas,Clay County,10471,23,75,122,-3,-47,7,70,7.170514843,11.66403748
50,3,7,48,79,Texas,Cochran County,2853,22,41,10,10,31,14,78,14.42646024,3.518648839
50,3,7,48,81,Texas,Coke County,3387,32,35,46,-3,-11,-1,34,10.38267576,13.64580243
50,3,7,48,83,Texas,Coleman County,8175,-192,83,118,-30,-35,3,46,10.03506227,14.26671503
50,3,7,48,85,Texas,Collin County,1034730,30423,11299,4956,1875,6343,4100,4426,11.08268266,4.861118263
50,3,7,48,87,Texas,Collingsworth County,2920,-22,29,34,-1,-5,-2,54,9.89423405,11.60013647
50,3,7,48,89,Texas,Colorado County,21493,188,257,247,-17,10,62,336,12.00990701,11.54259545
50,3,7,48,91,Texas,Comal County,156209,8068,1589,1242,127,347,85,1232,10.44192542,8.161655988
50,3,7,48,93,Texas,Comanche County,13635,95,139,182,-10,-43,7,150,10.2299908,13.39466421
50,3,7,48,95,Texas,Concho County,2726,43,24,29,4,-5,26,40,8.874098724,10.72286929
50,3,7,48,97,Texas,Cooke County,41257,753,530,417,69,113,23,644,12.96461638,10.20046232
50,3,7,48,99,Texas,Coryell County,75951,1210,895,468,153,427,9,12250,11.8785337,6.211344995
50,3,7,48,101,Texas,Cottle County,1398,16,13,12,7,1,0,0,9.352517986,8.633093525
50,3,7,48,103,Texas,Crane County,4797,42,59,23,13,36,7,90,12.35343384,4.815745394
50,3,7,48,105,Texas,Crockett County,3464,25,31,23,-2,8,3,21,8.981602202,6.663769376
50,3,7,48,107,Texas,Crosby County,5737,-27,61,62,-20,-1,1,67,10.60777324,10.78167116
50,3,7,48,109,Texas,Culberson County,2171,-23,26,14,4,12,0,12,11.91294387,6.414662085
50,3,7,48,111,Texas,Dallam County,7287,-16,151,25,24,126,53,39,20.69910898,3.427004798
50,3,7,48,113,Texas,Dallas County,2635516,6166,38374,17047,6324,21327,9242,31478,14.57738905,6.475758357
50,3,7,48,115,Texas,Dawson County,12728,123,181,127,-17,54,10,1335,14.28966171,10.02644772
50,3,7,48,117,Texas,Deaf Smith County,18546,-165,320,159,72,161,-2,355,17.17797998,8.535308801
50,3,7,48,119,Texas,Delta County,5331,-1,65,61,-11,4,0,54,12.19169089,11.44143299
50,3,7,48,121,Texas,Denton County,887207,28466,9893,4243,1501,5650,1663,11309,11.33252537,4.860396759
50,3,7,48,123,Texas,DeWitt County,20160,54,229,232,-34,-3,-2,1829,11.3743605,11.52336959
50,3,7,48,125,Texas,Dickens County,2211,-7,16,20,0,-4,0,315,7.225107248,9.03138406
50,3,7,48,127,Texas,Dimmit County,10124,-71,124,85,23,39,-2,92,12.20532507,8.366553472
50,3,7,48,129,Texas,Donley County,3278,-37,33,39,-1,-6,2,229,10.01061732,11.83072956
50,3,7,48,131,Texas,Duval County,11157,10,142,124,-1,18,-1,584,12.73314204,11.11908178
50,3,7,48,133,Texas,Eastland County,18360,41,187,245,1,-58,0,873,10.19657025,13.35914283
50,3,7,48,135,Texas,Ector County,166223,4263,2915,1228,360,1687,238,2425,17.76447896,7.48362956
50,3,7,48,137,Texas,Edwards County,1932,24,18,15,7,3,-1,5,9.375,7.8125
50,3,7,48,139,Texas,Ellis County,184826,5820,2272,1342,287,930,39,1547,12.48928077,7.377031157
50,3,7,48,141,Texas,El Paso County,839238,2413,11617,5552,2160,6065,167,17215,13.86224742,6.625049297
50,3,7,48,143,Texas,Erath County,42698,475,480,335,36,145,-7,3682,11.3046243,7.889685708
50,3,7,48,145,Texas,Falls County,17297,66,186,166,27,20,-3,1944,10.77386469,9.615384615
50,3,7,48,147,Texas,Fannin County,35514,329,321,437,10,-116,41,3041,9.080750789,12.36226821
50,3,7,48,149,Texas,Fayette County,25346,68,237,291,15,-54,5,400,9.363147914,11.49652339
50,3,7,48,151,Texas,Fisher County,3830,9,36,45,-7,-9,6,22,9.410534571,11.76316821
50,3,7,48,153,Texas,Floyd County,5712,-71,70,52,-12,18,2,33,12.17920835,9.047411918
50,3,7,48,155,Texas,Foard County,1155,-36,6,12,0,-6,0,34,5.115089514,10.23017903
50,3,7,48,157,Texas,Fort Bend County,811688,23607,9532,3762,1284,5770,4360,5183,11.91672048,4.703179022
50,3,7,48,159,Texas,Franklin County,10725,-53,115,135,1,-20,0,80,10.69618193,12.55638748
50,3,7,48,161,Texas,Freestone County,19717,-72,219,223,-8,-4,13,1612,11.08692351,11.28942439
50,3,7,48,163,Texas,Frio County,20306,95,251,158,41,93,236,3394,12.38986105,7.7991954
50,3,7,48,165,Texas,Gaines County,21492,672,430,121,45,309,67,80,20.32520325,5.719417659
50,3,7,48,167,Texas,Galveston County,342139,4281,3944,2935,366,1009,329,5097,11.60005118,8.632391025
50,3,7,48,169,Texas,Garza County,6229,-14,52,34,0,18,38,1828,8.33867864,5.452212957
50,3,7,48,171,Texas,Gillespie County,26988,286,248,373,-23,-125,12,310,9.238219408,13.89458
50,3,7,48,173,Texas,Glasscock County,1409,18,16,8,3,8,9,0,11.42857143,5.714285714
50,3,7,48,175,Texas,Goliad County,7658,70,72,62,-9,10,-1,107,9.445100354,8.133280861
50,3,7,48,177,Texas,Gonzales County,20837,56,272,198,-15,74,-23,312,13.07126724,9.515113653
50,3,7,48,179,Texas,Gray County,21886,-165,259,254,39,5,-1,1959,11.78960785,11.56200924
50,3,7,48,181,Texas,Grayson County,136212,2425,1630,1494,36,136,90,2318,12.07411879,11.06670765
50,3,7,48,183,Texas,Gregg County,123945,694,1625,1307,258,318,23,4069,13.14746193,10.57460477
50,3,7,48,185,Texas,Grimes County,28880,589,306,246,-3,60,11,2913,10.70472792,8.605761662
50,3,7,48,187,Texas,Guadalupe County,166847,3571,1840,1158,252,682,21,1888,11.14736023,7.015566925
50,3,7,48,189,Texas,Hale County,33406,-225,427,299,65,128,0,2686,12.73923356,8.920446917
50,3,7,48,191,Texas,Hall County,2964,-61,24,27,1,-3,-1,44,8.014693605,9.016530306
50,3,7,48,193,Texas,Hamilton County,8461,-16,91,116,-33,-25,6,216,10.74507026,13.69701263
50,3,7,48,195,Texas,Hansford County,5399,-71,74,35,1,39,23,69,13.61670807,6.440334897
50,3,7,48,197,Texas,Hardeman County,3933,4,31,40,4,-9,6,21,7.886034088,10.17552786
50,3,7,48,199,Texas,Hardin County,57602,495,661,595,73,66,-3,423,11.52481497,10.37407701
50,3,7,48,201,Texas,Harris County,4713325,33280,66937,28172,10717,38765,24889,48227,14.25196708,5.99827325
50,3,7,48,203,Texas,Harrison County,66553,-31,725,701,106,24,40,1229,10.89103705,10.53050617
50,3,7,48,205,Texas,Hartley County,5576,-35,64,25,4,39,13,1134,11.44185215,4.469473496
50,3,7,48,207,Texas,Haskell County,5658,-41,42,66,-18,-24,36,526,7.396319451,11.62278771
50,3,7,48,209,Texas,Hays County,230191,7485,2638,1147,262,1491,212,7674,11.64944789,5.065169343
50,3,7,48,211,Texas,Hemphill County,3819,-26,43,20,3,23,1,37,11.22129436,5.219206681
50,3,7,48,213,Texas,Henderson County,82737,634,894,1105,-47,-211,9,1254,10.84688183,13.40694006
50,3,7,48,215,Texas,Hidalgo County,868707,6409,14054,4597,2862,9457,-18,7404,16.23796581,5.311365363
50,3,7,48,217,Texas,Hill County,36649,484,404,427,46,-23,-4,737,11.09676711,11.72851375
50,3,7,48,219,Texas,Hockley County,23021,50,306,201,26,105,-1,775,13.30666203,8.740650548
50,3,7,48,221,Texas,Hood County,61643,1466,627,736,19,-109,2,677,10.29387621,12.08340174
50,3,7,48,223,Texas,Hopkins County,37084,346,444,386,-3,58,-9,432,12.02893446,10.45758717
50,3,7,48,225,Texas,Houston County,22968,-100,209,300,-52,-91,6,2726,9.079850552,13.0332783
50,3,7,48,227,Texas,Howard County,36664,739,438,349,-11,89,81,5612,12.06794418,9.615782006
50,3,7,48,229,Texas,Hudspeth County,4886,98,37,17,11,20,58,86,7.649369444,3.51457515
50,3,7,48,231,Texas,Hunt County,98594,1988,1206,981,40,225,73,2739,12.35655738,10.05122951
50,3,7,48,233,Texas,Hutchinson County,20938,-181,256,215,14,41,2,265,12.1739544,10.22421951
50,3,7,48,235,Texas,Irion County,1536,20,15,11,1,4,0,0,9.829619921,7.208387942
50,3,7,48,237,Texas,Jack County,8935,110,82,76,-12,6,0,1120,9.234234234,8.558558559
50,3,7,48,239,Texas,Jackson County,14760,-74,221,155,34,66,11,238,14.93545989,10.4750963
50,3,7,48,241,Texas,Jasper County,35529,-240,422,430,-22,-8,-12,876,11.8376392,12.06204943
50,3,7,48,243,Texas,Jeff Davis County,2274,31,15,18,3,-3,2,87,6.641576267,7.969891521
50,3,7,48,245,Texas,Jefferson County,251565,-1669,3323,2538,337,785,359,15257,13.16563622,10.05548743
50,3,7,48,247,Texas,Jim Hogg County,5200,8,56,57,-6,-1,20,19,10.77752117,10.96997691
50,3,7,48,249,Texas,Jim Wells County,40482,-274,510,407,51,103,47,357,12.55570053,10.01994141
50,3,7,48,251,Texas,Johnson County,175817,4696,2155,1464,256,691,-18,2596,12.42296895,8.439548277
50,3,7,48,253,Texas,Jones County,20083,217,156,156,5,0,1,5259,7.809957696,7.809957696
50,3,7,48,255,Texas,Karnes County,15601,-59,165,157,25,8,86,3014,10.55628419,10.04446435
50,3,7,48,257,Texas,Kaufman County,136154,7875,1796,1056,108,740,-4,1270,13.58378115,7.986900273
50,3,7,48,259,Texas,Kendall County,47431,1828,403,392,-5,11,27,527,8.663499366,8.427026678
50,3,7,48,261,Texas,Kenedy County,404,-33,6,0,0,6,9,0,14.26872771,0
50,3,7,48,263,Texas,Kent County,762,36,4,6,0,-2,0,53,5.376344086,8.064516129
50,3,7,48,265,Texas,Kerr County,52600,185,530,747,-49,-217,29,1988,10.09379612,14.22653907
50,3,7,48,267,Texas,Kimble County,4337,-1,48,66,6,-18,0,34,11.06628242,15.21613833
50,3,7,48,269,Texas,King County,272,-4,4,0,1,4,0,0,14.59854015,0
50,3,7,48,271,Texas,Kinney County,3667,-25,37,40,-17,-3,20,336,10.05571409,10.87104226
50,3,7,48,273,Texas,Kleberg County,30680,-42,402,245,12,157,41,1587,13.09403603,7.980196085
50,3,7,48,275,Texas,Knox County,3664,2,41,37,-12,4,4,104,11.19301119,10.1010101
50,3,7,48,277,Texas,Lamar County,49859,130,619,661,7,-42,2,701,12.43121661,13.27469173
50,3,7,48,279,Texas,Lamb County,12893,-210,167,141,-14,26,0,179,12.84813048,10.84782274
50,3,7,48,281,Texas,Lampasas County,21428,294,204,210,35,-6,1,225,9.586015695,9.867957333
50,3,7,48,283,Texas,La Salle County,7520,27,92,41,17,51,21,1634,12.25604476,5.461932991
50,3,7,48,285,Texas,Lavaca County,20154,40,224,241,-5,-17,12,407,11.12545942,11.96980232
50,3,7,48,287,Texas,Lee County,17239,142,208,164,-4,44,-9,488,12.11556384,9.552656104
50,3,7,48,289,Texas,Leon County,17404,144,196,212,-43,-16,4,107,11.3085622,12.23171013
50,3,7,48,291,Texas,Liberty County,88219,2417,1208,828,78,380,-7,4886,13.88338189,9.516092885
50,3,7,48,293,Texas,Limestone County,23437,94,253,279,52,-26,6,1578,10.81658829,11.92817443
50,3,7,48,295,Texas,Lipscomb County,3233,-109,38,34,4,4,6,38,11.55893536,10.34220532
50,3,7,48,297,Texas,Live Oak County,12207,59,129,106,0,23,12,1128,10.59330733,8.704578115
50,3,7,48,299,Texas,Llano County,21795,195,161,348,-17,-187,-4,147,7.420209702,16.03871414
50,3,7,48,301,Texas,Loving County,169,21,1,0,0,1,0,0,6.309148265,0
50,3,7,48,303,Texas,Lubbock County,310569,2942,3936,2609,568,1327,250,12345,12.73382552,8.440688714
50,3,7,48,305,Texas,Lynn County,5951,103,71,43,19,28,1,42,12.03491821,7.288753284
50,3,7,48,307,Texas,McCulloch County,7984,2,86,108,-11,-22,3,96,10.7728924,13.52874859
50,3,7,48,309,Texas,McLennan County,256623,2427,3460,2231,437,1229,164,8342,13.54687277,8.734992238
50,3,7,48,311,Texas,McMullen County,743,12,6,6,0,0,2,0,8.141112619,8.141112619
50,3,7,48,313,Texas,Madison County,14284,-79,170,138,3,32,10,2582,11.86860753,9.634516703
50,3,7,48,315,Texas,Marion County,9854,-61,70,138,-38,-68,0,145,7.081794729,13.96125247
50,3,7,48,317,Texas,Martin County,5771,90,86,50,1,36,0,40,15.01921062,8.732099197
50,3,7,48,319,Texas,Mason County,4274,15,34,41,-12,-7,7,3,7.969061292,9.609750381
50,3,7,48,321,Texas,Matagorda County,36643,77,520,371,21,149,7,380,14.20590365,10.13536587
50,3,7,48,323,Texas,Maverick County,58722,446,1042,393,133,649,79,1069,17.8122703,6.718063557
50,3,7,48,325,Texas,Medina County,51584,722,595,454,52,141,4,2387,11.61587568,8.863205982
50,3,7,48,327,Texas,Menard County,2138,18,16,26,-13,-10,1,38,7.515265383,12.21230625
50,3,7,48,329,Texas,Midland County,176832,4327,2998,1140,318,1858,328,1639,17.16394198,6.526649052
50,3,7,48,331,Texas,Milam County,24823,-222,268,285,-16,-17,5,401,10.74837571,11.43017566
50,3,7,48,333,Texas,Mills County,4873,-10,30,71,7,-41,-1,135,6.150061501,14.55514555
50,3,7,48,335,Texas,Mitchell County,8545,20,100,64,2,36,-1,1845,11.71646163,7.498535442
50,3,7,48,337,Texas,Montague County,19818,234,204,258,15,-54,-6,216,10.35480433,13.09578194
50,3,7,48,339,Texas,Montgomery County,607391,17621,7387,4165,754,3222,942,3213,12.34086309,6.958128439
50,3,7,48,341,Texas,Moore County,20940,-143,369,130,74,239,29,142,17.56181139,6.187088023
50,3,7,48,343,Texas,Morris County,12388,85,141,153,-15,-12,-2,132,11.42116561,12.3931797
50,3,7,48,345,Texas,Motley County,1200,-32,12,15,-2,-3,0,0,9.868421053,12.33552632
50,3,7,48,347,Texas,Nacogdoches County,65204,43,770,604,139,166,2,4817,11.81298662,9.266290799
50,3,7,48,349,Texas,Navarro County,50113,577,678,537,41,141,9,742,13.60776325,10.77783018
50,3,7,48,351,Texas,Newton County,13595,-156,112,176,7,-64,0,723,8.191325971,12.87208367
50,3,7,48,353,Texas,Nolan County,14714,-85,187,173,29,14,15,416,12.67238166,11.72364721
50,3,7,48,355,Texas,Nueces County,362294,268,4467,2976,450,1491,346,6783,12.33432737,8.217362492
50,3,7,48,357,Texas,Ochiltree County,9836,-30,139,64,5,75,-6,27,14.11024262,6.496802355
50,3,7,48,359,Texas,Oldham County,2112,-6,24,12,0,12,0,277,11.34751773,5.673758865
50,3,7,48,361,Texas,Orange County,83396,-78,1014,940,85,74,-3,640,12.15317313,11.26625517
50,3,7,48,363,Texas,Palo Pinto County,29189,315,352,343,-16,9,2,273,12.12476104,11.81475294
50,3,7,48,365,Texas,Panola County,23194,52,254,267,-40,-13,15,376,10.96339779,11.52451658
50,3,7,48,367,Texas,Parker County,142878,4808,1548,1152,84,396,35,1243,11.01983285,8.200805843
50,3,7,48,369,Texas,Parmer County,9605,-114,137,52,-10,85,19,68,14.17925895,5.381908508
50,3,7,48,371,Texas,Pecos County,15823,114,189,99,15,90,-1,2083,11.9878219,6.279335278
50,3,7,48,373,Texas,Polk County,51353,1398,495,641,-26,-146,108,4336,9.772179887,12.65447941
50,3,7,48,375,Texas,Potter County,117415,-1296,1641,1135,216,506,416,6627,13.89935882,9.61351143
50,3,7,48,377,Texas,Presidio County,6704,-152,95,46,18,49,19,0,14.01179941,6.784660767
50,3,7,48,379,Texas,Rains County,12514,367,143,138,-17,5,5,63,11.59725883,11.19176027
50,3,7,48,381,Texas,Randall County,137713,2022,1587,1102,115,485,66,2295,11.60919372,8.061330485
50,3,7,48,383,Texas,Reagan County,3849,113,57,17,11,40,38,33,15.02966381,4.482531312
50,3,7,48,385,Texas,Real County,3452,-25,32,53,3,-21,1,71,9.23654207,15.2980228
50,3,7,48,387,Texas,Red River County,12023,-120,120,178,11,-58,-4,159,9.93130845,14.73144087
50,3,7,48,389,Texas,Reeves County,15976,463,186,106,32,80,51,3136,11.81364921,6.732509765
50,3,7,48,391,Texas,Refugio County,6948,-52,66,51,13,15,1,129,9.463722398,7.312876398
50,3,7,48,393,Texas,Roberts County,854,-44,8,9,0,-1,0,0,9.132420091,10.2739726
50,3,7,48,395,Texas,Robertson County,17074,-145,211,170,-31,41,12,182,12.30571837,9.914559823
50,3,7,48,397,Texas,Rockwall County,104915,4369,1067,639,103,428,64,725,10.38639937,6.22015857
50,3,7,48,399,Texas,Runnels County,10264,86,106,123,-14,-17,8,184,10.37080521,12.03404755
50,3,7,48,401,Texas,Rusk County,54406,105,562,557,33,5,-13,6213,10.33972053,10.24773014
50,3,7,48,403,Texas,Sabine County,10542,-34,100,144,0,-44,-4,136,9.470593806,13.63765508
50,3,7,48,405,Texas,San Augustine County,8237,-17,78,118,6,-40,1,202,9.459705294,14.31083621
50,3,7,48,407,Texas,San Jacinto County,28859,142,298,315,32,-17,-10,127,10.35153536,10.94205919
50,3,7,48,409,Texas,San Patricio County,66730,59,915,584,11,331,46,500,13.7180381,8.755556555
50,3,7,48,411,Texas,San Saba County,6055,-5,65,79,-16,-14,7,719,10.73049938,13.04168386
50,3,7,48,413,Texas,Schleicher County,2793,-87,21,26,6,-5,0,1,7.403490217,9.166225983
50,3,7,48,415,Texas,Scurry County,16703,-109,203,182,6,21,6,1659,12.11397882,10.86080859
50,3,7,48,417,Texas,Shackelford County,3265,9,29,31,8,-2,0,11,8.894341359,9.507744211
50,3,7,48,419,Texas,Shelby County,25274,-33,340,296,34,44,-13,154,13.44378324,11.70399953
50,3,7,48,421,Texas,Sherman County,3022,-79,39,14,-3,25,7,29,12.7388535,4.57292177
50,3,7,48,423,Texas,Smith County,232751,3002,2969,2177,289,792,92,5131,12.83891892,9.414054054
50,3,7,48,425,Texas,Somervell County,9128,98,85,105,-2,-20,-2,283,9.362264567,11.56515035
50,3,7,48,427,Texas,Starr County,64633,384,1178,400,218,778,-10,830,18.2802874,6.207228317
50,3,7,48,429,Texas,Stephens County,9366,-39,108,98,19,10,-6,673,11.50711204,10.4416387
50,3,7,48,431,Texas,Sterling County,1291,-13,12,18,-3,-6,0,34,9.248554913,13.87283237
50,3,7,48,433,Texas,Stonewall County,1350,-2,10,14,-8,-4,0,27,7.4019245,10.3626943
50,3,7,48,435,Texas,Sutton County,3776,24,40,30,-9,10,14,13,10.62699256,7.970244421
50,3,7,48,437,Texas,Swisher County,7397,-16,80,66,19,14,-2,642,10.80351114,8.912896691
50,3,7,48,439,Texas,Tarrant County,2102515,21069,27512,13796,4084,13716,4856,25670,13.15117421,6.594707742
50,3,7,48,441,Texas,Taylor County,138034,740,2062,1423,154,639,214,4893,14.97849837,10.33676197
50,3,7,48,443,Texas,Terrell County,776,-34,6,8,6,-2,1,0,7.566204288,10.08827238
50,3,7,48,445,Texas,Terry County,12337,-7,181,119,30,62,-2,1028,14.66715287,9.643045258
50,3,7,48,447,Texas,Throckmorton County,1501,-3,10,11,5,-1,0,13,6.655574043,7.321131448
50,3,7,48,449,Texas,Titus County,32750,7,473,264,57,209,-23,451,14.44429176,8.061930283
50,3,7,48,451,Texas,Tom Green County,119200,1186,1498,1071,196,427,-46,5211,12.62994596,9.029821174
50,3,7,48,453,Texas,Travis County,1273954,27382,15147,6196,2742,8951,4296,23055,12.01891986,4.916434109
50,3,7,48,455,Texas,Trinity County,14651,-37,139,232,14,-93,9,142,9.475442244,15.81512662
50,3,7,48,457,Texas,Tyler County,21672,63,187,268,7,-81,0,2421,8.641205148,12.38418706
50,3,7,48,459,Texas,Upshur County,41753,574,452,437,35,15,-4,481,10.90049679,10.53875464
50,3,7,48,461,Texas,Upton County,3657,20,42,18,-7,24,6,63,11.51631478,4.935563477
50,3,7,48,463,Texas,Uvalde County,26741,-46,378,253,22,125,-36,561,14.12344941,9.452996563
